,tokens,ner_tags,langs,spans
2830,"[""'"", ""''"", 'एटलेटिको', 'मैड्रिड', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: एटलेटिको मैड्रिड']
2831,"['वसीम', 'अकरम', '/', 'जिमी', 'शेरगिल']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: वसीम अकरम', 'PER: जिमी शेरगिल']"
2832,"[""'"", ""''"", 'मिस्र', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मिस्र']
2833,"['लालू', 'प्रसाद', 'यादव']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: लालू प्रसाद यादव']
2834,"['क्योंकि', 'सास', 'भी', 'कभी', 'बहू', 'थी']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: क्योंकि सास भी कभी बहू थी']
2835,"[""'"", ""''"", 'मोरोगोरो', ',', ""'"", ""''"", 'तंजानिया']","[0, 0, 0, 0, 0, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: तंजानिया']
2836,"['३', '–', 'जगजीत', 'सिंह', 'अरोड़ा']","[0, 0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जगजीत सिंह अरोड़ा']
2837,"['८', 'ज़िले२००४', 'में', 'ओरूज़्गान', 'प्रान्त', 'बांटकर', 'बनाया', 'गया']","[0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: ओरूज़्गान प्रान्त']
2838,"[""'"", ""''"", 'युलीसेस', 'सिंपसन', 'ग्रांट', ""''"", ""'"", '(', '1822–1885', ')']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: युलीसेस सिंपसन ग्रांट']
2839,"['अनुप्रेषित', 'टाटा', 'सामाजिक', 'विज्ञान', 'संस्थान']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: टाटा सामाजिक विज्ञान संस्थान']
2840,"['लोकमान्य', 'तिलक', 'टर्मिनस', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: लोकमान्य तिलक टर्मिनस रेलवे स्टेशन']
2841,"['पंजाब]]', ',', 'हरियाणा', 'राज्यों', 'में']","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हरियाणा']
2842,"['हिमाचल', 'प्रदेश', 'में', 'शिमला', ',', 'कुल्लू']","[5, 6, 0, 5, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: हिमाचल प्रदेश', 'LOC: शिमला', 'LOC: कुल्लू']"
2843,"['रणबीर', 'कपूर', ',', 'दीपिका', 'पादुकोण']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: रणबीर कपूर', 'PER: दीपिका पादुकोण']"
2844,"['टाइम्स', 'नाऊ', 'इंडिया', 'टीवी', '-सीवोटर']","[3, 4, 3, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: टाइम्स नाऊ', 'ORG: इंडिया टीवी']"
2845,"['आशा', 'पारेख', '-', 'चंपा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: आशा पारेख']
2846,"['भारतीय', 'अन्तरिक्ष', 'विज्ञान', 'एवं', 'प्रौद्योगिकी', 'संस्थान']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय अन्तरिक्ष विज्ञान एवं प्रौद्योगिकी संस्थान']
2847,"['*2014–वर्तमान', 'एक', 'वीर', 'की', 'अरदास', '...', 'वीरा', ""''"", 'गुंजन']","[0, 3, 4, 4, 4, 4, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: एक वीर की अरदास ... वीरा']
2848,"['अदालत', '(', 'धारावाहिक', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अदालत ( धारावाहिक )']
2849,"['ज़ी', 'मराठी', '-', 'ALL']","[3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi']",['ORG: ज़ी मराठी']
2850,"['सौर', 'एवं', 'सौरचक्रीय', 'वेधशाला', '(', 'सोहो', ')']","[3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: सौर एवं सौरचक्रीय वेधशाला ( सोहो )']
2851,"['विक्रम', 'गोखले', '-', 'पुलिस', 'कमिश्नर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: विक्रम गोखले']
2852,"['अन्तर्राष्ट्रीय', 'मुद्रा', 'कोष']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: अन्तर्राष्ट्रीय मुद्रा कोष']
2853,"['भारतीय', 'कम्युनिस्ट', 'पार्टी', '(', 'मार्क्सवादी', ')']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय कम्युनिस्ट पार्टी ( मार्क्सवादी )']
2854,"['चमोली', 'गढ़वाल', 'जिला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: चमोली गढ़वाल जिला']
2855,"['केष्टो', 'मुखर्जी', '-', 'धरमदास']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: केष्टो मुखर्जी']
2856,"['गिनी', 'की', 'खाड़ी']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: गिनी की खाड़ी']
2857,"['को', 'वाराणसी', 'में', 'अपने', 'नौकर', 'की', 'प्राणरक्षा', 'के', 'प्रयत्न', 'में', 'इनकी', 'भी', 'जलसमाधि', 'हो', 'गई।']","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: वाराणसी']
2858,"['ओ॰', 'ऍन॰', 'वी॰', 'कुरुप']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: ओ॰ ऍन॰ वी॰ कुरुप']
2859,"['सुनील', 'दत्त', ',', 'योगिता', 'बाली']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: सुनील दत्त', 'PER: योगिता बाली']"
2860,"['कमल', 'हासन', '-', 'मनोरंजन', '(', 'उठमन', ')']","[1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: कमल हासन']
2861,"['लीला', 'मिश्रा', '-', 'सुखिया']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: लीला मिश्रा']
2862,"['हवा', 'महल', '(', 'रेडियो', 'कार्यक्रम', ')']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: हवा महल ( रेडियो कार्यक्रम )']
2863,"['अनुप्रेषित', 'कैलास', '(', 'मन्दिर', ')']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: कैलास ( मन्दिर )']
2864,"['पुनर्प्रेषित', 'मैत्री', 'अनुसंधान', 'केन्द्र']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: मैत्री अनुसंधान केन्द्र']
2865,"['में', 'मौर्य', 'राजवंश', 'से', 'विकसित', 'हुई', '.']","[0, 3, 4, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मौर्य राजवंश']
2866,"['जोनस', 'जौर्कमैन', '(', '1998-2002-03-05', ')']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जोनस जौर्कमैन']
2867,"['वर्ष', '1996', 'में', 'सरथकुमार', 'द्रविड़', 'मुनेत्र', 'कड़गम', '(', 'डीएमके', ')', 'में', 'शामिल', 'हुए', '.']","[0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: द्रविड़ मुनेत्र कड़गम']
2868,"['गुलशन', 'ग्रोवर', '-', 'ट्रक', 'चालक']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: गुलशन ग्रोवर']
2869,"['यहाँ', 'मैं', 'घर', 'घर', 'खेली']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: यहाँ मैं घर घर खेली']
2870,"['बेंजामिन', 'फ्रैंकलिन', '(', 'संयुक्त', 'राज्य', 'अमेरिका', ')']","[1, 2, 0, 5, 6, 6, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: बेंजामिन फ्रैंकलिन', 'LOC: संयुक्त राज्य अमेरिका']"
2871,"['शिरोमणि', 'अकाली', 'दल', '-', '8']","[3, 4, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: शिरोमणि अकाली दल']
2872,"['अनुप्रेषित', 'पाकिस्तान', 'मुस्लिम', 'लीग-एन']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: पाकिस्तान मुस्लिम लीग-एन']
2873,"['माघ', '(', 'कवि', ')']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: माघ ( कवि )']
2874,"['राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'अरुणाचल', 'प्रदेश']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: राष्ट्रीय प्रौद्योगिकी संस्थान , अरुणाचल प्रदेश']"
2875,"['रिपब्लिक', '(', 'प्लेटो', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: रिपब्लिक ( प्लेटो )']
2876,"['इफ़्तेख़ार', '-', 'पुलिस', 'कमिश्नर']","[1, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: इफ़्तेख़ार']
2877,"['कादर', 'ख़ान', '-', 'चोर']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: कादर ख़ान']
2878,"[""'"", ""''"", 'क्लीवलैंड', 'ब्राउन्स', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: क्लीवलैंड ब्राउन्स']
2879,"['अनुप्रेषित', 'सआदत', 'हसन', 'मंटो']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: सआदत हसन मंटो']
2880,"['हेमा', 'मालिनी', '-', 'सीमा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: हेमा मालिनी']
2881,"['फ़रदीन', 'ख़ान', ',', 'कुणाल', 'खेमू', ',', 'दिया', 'मिर्ज़ा', ',', 'अंजना', 'सुखानी']","[1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: फ़रदीन ख़ान', 'PER: कुणाल खेमू', 'PER: दिया मिर्ज़ा', 'PER: अंजना सुखानी']"
2882,"['सफ़ेद', 'गिद्ध', '(', 'Neophron', 'percnopterus', 'ginginianus', ')']","[5, 6, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: सफ़ेद गिद्ध']
2883,"['अनुप्रेषित', 'डॉ॰', 'बी॰आर॰', 'अम्बेडकर', 'राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'जालंधर']","[0, 3, 4, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: डॉ॰ बी॰आर॰ अम्बेडकर राष्ट्रीय प्रौद्योगिकी संस्थान , जालंधर']"
2884,"['अनुप्रेषित', 'जनता', 'दल', '(', 'यूनाइटेड', ')']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: जनता दल ( यूनाइटेड )']
2885,"['अब्राहम', 'वैन', 'हॅल्सिंग']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: अब्राहम वैन हॅल्सिंग']
2886,"['पास', 'करने', 'के', 'उपरांत', 'वह', 'भारत', 'वापस', 'लौटीं।']","[0, 0, 0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भारत']
2887,"['मंडी', 'हाउस', ',', 'दिल्ली']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']","['ORG: मंडी हाउस , दिल्ली']"
2888,"['कोहिस्तान', 'ज़िला', '(', 'पाकिस्तान', ')']","[5, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: कोहिस्तान ज़िला ( पाकिस्तान )']
2889,"['यू', 'आकार', 'की', 'घाटी']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: यू आकार की घाटी']
2890,"['महाराष्ट्र', '(', '336', ')', ',', 'कर्नाटक', '(', '75', ')', ',', 'आन्ध्र', 'प्रदेश', '(', '430', ')']","[5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: महाराष्ट्र', 'LOC: कर्नाटक', 'LOC: आन्ध्र प्रदेश']"
2891,"['सलमान', 'ख़ान', '-', 'अपने', 'ही', 'रूप', 'में', 'विशेष', 'उपस्थिति']","[1, 2, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: सलमान ख़ान']
2892,"[""'"", ""''"", 'मारसेलो', 'रिओस', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: मारसेलो रिओस']
2893,"['अल्ताई', 'पर्वत', 'शृंखला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: अल्ताई पर्वत शृंखला']
2894,"[')', ',', 'फ़ैज़ाबाद', '(', '३२', 'कि.मी', '.']","[0, 0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: फ़ैज़ाबाद']
2895,"['पुनर्प्रेषित', 'यशपाल', '(', 'वैज्ञानिक', ')']","[0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: यशपाल ( वैज्ञानिक )']
2896,"['भारतीय', 'पशुचिकित्सा', 'अनुसंधान', 'संस्थान']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: भारतीय पशुचिकित्सा अनुसंधान संस्थान']
2897,"['क़दम', 'क़दम', 'बढ़ाए', 'जा']","[3, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']","['ORG: क़दम', 'ORG: क़दम बढ़ाए जा']"
2898,"['बॉब', 'ब्रायन', '/', 'माइक', 'ब्रायन', 'ने', 'वेन', 'आरथर्स', '/', 'पॉल', 'हैनली', 'को', '7-6', ',', '6-4', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: बॉब ब्रायन', 'PER: माइक ब्रायन', 'PER: वेन आरथर्स', 'PER: पॉल हैनली']"
2899,"[""'"", ""''"", 'देखें', ',', 'विक्टर', 'इमानुएल', 'द्वितीय', ""''"", ""'""]","[0, 0, 0, 0, 1, 2, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: विक्टर इमानुएल द्वितीय']
2900,"['अम्बाला', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: अम्बाला लोक सभा निर्वाचन क्षेत्र']
2901,"['सीधे-सीधे', 'न', 'कहकर', ',', 'घुमा-फिराकर', 'उलटकर', 'कविता', 'माध्यम', 'से', 'कही', 'हुई', 'बात', 'अथवा', 'व्यंजना', ""'"", ""''"", 'उलटवाँसी', ""''"", ""'"", 'कहलाती', 'है।', 'संतों', 'और', 'विशेष', 'रूप', 'से', 'कबीर', 'ने', 'अनेक', 'उलटवाँसियों', 'की', 'रचना', 'की', 'है', 'जिन्हें', 'लेकर', 'ऐतिहासिक', 'दृष्टि', 'तथा', 'संतमानस', 'की', 'ठीक', 'ठीक', 'समझ', 'के', 'अभाव', 'के', 'कारण', 'न', 'केवल', 'भारी', 'भ्रम', 'फैला', 'है', ',', 'अपितु', 'काफी', 'विवाद', 'भी', 'हुआ', 'है।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: कबीर']
